ID,Answer
3132,[CLS]
3133,[CLS]
3134,[CLS]
3135,[CLS]
3136,[CLS]
3137,[CLS]
3138,主裁判
3139,[CLS]
3140,[CLS]
3141,[CLS]
3142,[CLS]
3143,[CLS]
3144,[CLS]
3145,[CLS]
3146,[CLS]
3147,[CLS]
3148,[CLS]
3149,奴隸
3150,[CLS]
3151,[CLS]
3152,[CLS]
3153,[CLS]
3154,[CLS]
3155,《三洞奉道科誡》
3156,[CLS]
3157,[CLS]
3158,[CLS]
3159,[CLS]
3160,[CLS]
3161,[CLS]
3162,[CLS]
3163,[CLS]
3164,[CLS]
3165,[CLS]
3166,[CLS]
3167,[CLS]
3168,[CLS]
3169,[CLS]
3170,[CLS]
3171,[CLS]
3172,稻作農耕文明
3173,[CLS]
3174,[CLS]
3175,[CLS]
3176,[CLS]
3177,[CLS]
3178,[CLS]
3179,橫條護甲
3180,[CLS]
3181,有喜貝塚
3182,[CLS]
3183,[CLS]
3184,[CLS]
3185,[CLS]
3186,[CLS]
3187,[CLS]
3188,[CLS]
3189,[CLS]
3190,河北
3191,[CLS]
3192,[CLS]
3193,[CLS]
3194,[CLS]
3195,[CLS]
3196,[CLS]
3197,[CLS]
3198,[CLS]
3199,[CLS]
3200,[CLS]
3201,[CLS]
3202,[CLS]
3203,[CLS]
3204,[CLS]
3205,[CLS]
3206,[CLS]
3207,[CLS]
3208,[CLS]
3209,[CLS]
3210,[CLS]
3211,[CLS]
3212,[CLS]
3213,[CLS]
3214,[CLS]
3215,[CLS]
3216,[CLS]
3217,[CLS]
3218,[CLS]
3219,[CLS]
3220,[CLS]
3221,[CLS]
3222,[CLS]
3223,[CLS]
3224,支持日本關于歸還領土的要求是中國的一貫政策。
3225,[CLS]
3226,[CLS]
3227,《華爾街日報》
3228,[CLS]
3229,生產關係
3230,[CLS]
3231,[CLS]
3232,[CLS]
3233,[CLS]
3234,[CLS]
3235,朱允炆
3236,[CLS]
3237,1943
3238,[CLS]
3239,[CLS]
3240,[CLS]
3241,[CLS]
3242,[CLS]
3243,[CLS]
3244,[CLS]
3245,[CLS]
3246,俄美公司
3247,[CLS]
3248,[CLS]
3249,[CLS]
3250,[CLS]
3251,[CLS]
3252,[CLS]
3253,[CLS]
3254,[CLS]
3255,[CLS]
3256,[CLS]
3257,[CLS]
3258,經濟拮据
3259,[CLS]
3260,[CLS]
3261,泉州
3262,[CLS]
3263,[CLS]
3264,[CLS]
3265,[CLS]
3266,[CLS]
3267,[CLS]
3268,[CLS]
3269,[CLS]
3270,[CLS]
3271,[CLS]
3272,[CLS]
3273,[CLS]
3274,[CLS]
3275,[CLS]
3276,[CLS]
3277,[CLS]
3278,[CLS]
3279,[CLS]
3280,[CLS]
3281,[CLS]
3282,[CLS]
3283,[CLS]
3284,[CLS]
3285,[CLS]
3286,[CLS]
3287,[CLS]
3288,[CLS]
3289,[CLS]
3290,[CLS]
3291,[CLS]
3292,[CLS]
3293,[CLS]
3294,[CLS]
3295,[CLS]
3296,[CLS]
3297,[CLS]
3298,[CLS]
3299,[CLS]
3300,[CLS]
3301,[CLS]
3302,[CLS]
3303,闢為公園，正式對民眾開放。
3304,[CLS]
3305,烏山頭水庫
3306,[CLS]
3307,[CLS]
3308,[CLS]
3309,[CLS]
3310,鄧小平
3311,[CLS]
3312,[CLS]
3313,[CLS]
3314,[CLS]
3315,[CLS]
3316,中國殘疾人福利基金會
3317,[CLS]
3318,[CLS]
3319,[CLS]
3320,[CLS]
3321,第四
3322,[CLS]
3323,[CLS]
3324,[CLS]
3325,[CLS]
3326,[CLS]
3327,1968
3328,[CLS]
3329,[CLS]
3330,國立武昌高等師範學校
3331,[CLS]
3332,[CLS]
3333,[CLS]
3334,[CLS]
3335,[CLS]
3336,[CLS]
3337,[CLS]
3338,[CLS]
3339,[CLS]
3340,狩獵用
3341,[CLS]
3342,[CLS]
3343,1923年
3344,[CLS]
3345,[CLS]
3346,草食性
3347,[CLS]
3348,[CLS]
3349,[CLS]
3350,[CLS]
3351,[CLS]
3352,[CLS]
3353,[CLS]
3354,[CLS]
3355,[CLS]
3356,[CLS]
3357,[CLS]
3358,[CLS]
3359,[CLS]
3360,[CLS]
3361,[CLS]
3362,[CLS]
3363,[CLS]
3364,[CLS]
3365,[CLS]
3366,[CLS]
3367,[CLS]
3368,[CLS]
3369,臺灣廟宇香火鼎盛
3370,[CLS]
3371,[CLS]
3372,[CLS]
3373,[CLS]
3374,[CLS]
3375,[CLS]
3376,[CLS]
3377,[CLS]
3378,[CLS]
3379,[CLS]
3380,[CLS]
3381,[CLS]
3382,[CLS]
3383,[CLS]
3384,[CLS]
3385,[CLS]
3386,[CLS]
3387,[CLS]
3388,[CLS]
3389,[CLS]
3390,[CLS]
3391,[CLS]
3392,[CLS]
3393,維吉尼亞州
3394,[CLS]
3395,[CLS]
3396,[CLS]
3397,[CLS]
3398,[CLS]
3399,[CLS]
3400,[CLS]
3401,網球
3402,[CLS]
3403,北角
3404,[CLS]
3405,[CLS]
3406,韃靼
3407,[CLS]
3408,[CLS]
3409,[CLS]
3410,[CLS]
3411,[CLS]
3412,[CLS]
3413,[CLS]
3414,[CLS]
3415,[CLS]
3416,古蘭經
3417,[CLS]
3418,[CLS]
3419,[CLS]
3420,[CLS]
3421,[CLS]
3422,裡海
3423,[CLS]
3424,[CLS]
3425,[CLS]
3426,[CLS]
3427,[CLS]
3428,[CLS]
3429,[CLS]
3430,[CLS]
3431,[CLS]
3432,[CLS]
3433,[CLS]
3434,[CLS]
3435,[CLS]
3436,[CLS]
3437,[CLS]
3438,[CLS]
3439,[CLS]
3440,波蘭
3441,[CLS]
3442,[CLS]
3443,[CLS]
3444,[CLS]
3445,[CLS]
3446,[CLS]
3447,實用主義
3448,[CLS]
3449,畜牧業
3450,[CLS]
3451,[CLS]
3452,[CLS]
3453,[CLS]
3454,[CLS]
3455,[CLS]
3456,[CLS]
3457,[CLS]
3458,[CLS]
3459,[CLS]
3460,[CLS]
3461,[CLS]
3462,會員大會
3463,[CLS]
3464,[CLS]
3465,[CLS]
3466,[CLS]
3467,[CLS]
3468,[CLS]
3469,狹窄的谷地
3470,[CLS]
3471,[CLS]
3472,[CLS]
3473,[CLS]
3474,1971
3475,[CLS]
3476,[CLS]
3477,[CLS]
3478,[CLS]
3479,[CLS]
3480,[CLS]
3481,[CLS]
3482,[CLS]
3483,[CLS]
3484,[CLS]
3485,[CLS]
3486,149年
3487,[CLS]
3488,[CLS]
3489,希臘阿索斯山
3490,[CLS]
3491,[CLS]
3492,[CLS]
3493,[CLS]
3494,[CLS]
3495,[CLS]
3496,[CLS]
3497,[CLS]
3498,[CLS]
3499,[CLS]
3500,[CLS]
3501,[CLS]
3502,[CLS]
3503,[CLS]
3504,[CLS]
3505,距離比較遠
3506,鹽稅
3507,[CLS]
3508,[CLS]
3509,[CLS]
3510,[CLS]
3511,[CLS]
3512,[CLS]
3513,100人左右
3514,[CLS]
3515,[CLS]
3516,[CLS]
3517,[CLS]
3518,[CLS]
3519,[CLS]
3520,不丹
3521,[CLS]
3522,[CLS]
3523,[CLS]
